author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Инград,developer,https://www.cian.ru/sale/flat/300455947/,Москва,sale,flat,4,19,2,57.08,-1,0,28426856.0,Даниловский,Г мкр,1,,Форивер ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301832564/,Москва,sale,flat,4,24,2,70.0,-1,0,42000000.0,Хорошевский,Хорошевское шоссе,25Ак2,Полежаевская,Династия
А101,developer,https://www.cian.ru/sale/flat/298499109/,Москва,sale,flat,15,16,2,36.9,-1,0,13369099.0,,,к35.2.3,Коммунарка,Скандинавия ЖК
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300813354/,Москва,sale,flat,15,29,2,64.0,-1,0,23600000.0,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
А101,developer,https://www.cian.ru/sale/flat/292130577/,Москва,sale,flat,5,15,2,52.0,-1,0,10812152.0,,,,Ольховая,Деснаречье ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301388264/,Москва,sale,flat,9,22,2,71.2,-1,0,37500000.0,Сокольники,проезд Попов,4,Электрозаводская,
А101,developer,https://www.cian.ru/sale/flat/299534816/,Москва,sale,flat,12,12,2,43.9,-1,0,12337548.0,,,,Бунинская аллея,Скандинавия
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300733343/,Москва,sale,flat,16,17,2,53.1,-1,0,18300000.0,Отрадное,Отрадная ,12,Отрадное,
А101,developer,https://www.cian.ru/sale/flat/299535179/,Москва,sale,flat,9,12,2,49.9,-1,0,12881744.0,,,,Бунинская аллея,Скандинавия
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/297067178/,Москва,sale,flat,11,13,2,75.0,-1,0,39000000.0,Измайлово,Измайловский проезд,10к2,Измайловская,Виноградный
А101,developer,https://www.cian.ru/sale/flat/301534494/,Москва,sale,flat,7,10,2,35.0,-1,0,7206114.0,,,,Толстопальцево,Родные кварталы
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/300706333/,Москва,sale,flat,3,11,2,47.0,-1,0,20900000.0,Даниловский,1-я оч.,11к2,ЗИЛ,Shagal
Инград,developer,https://www.cian.ru/sale/flat/300455943/,Москва,sale,flat,3,19,2,92.09,-1,0,48097952.0,Даниловский,Г мкр,1,,Форивер ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300248114/,Москва,sale,flat,17,18,2,55.1,-1,0,16500000.0,Западное Дегунино,Дегунинская ,23к1,Моссельмаш,
А101,developer,https://www.cian.ru/sale/flat/301534260/,Москва,sale,flat,2,10,2,41.1,-1,0,8574806.0,,,,Толстопальцево,Родные кварталы
Триумфальная Арка,real_estate_agent,https://www.cian.ru/sale/flat/295787404/,Москва,sale,flat,2,9,2,45.0,-1,0,11000000.0,Восточное Измайлово,Сиреневый бульвар,54,Первомайская,
А101,developer,https://www.cian.ru/sale/flat/295067212/,Москва,sale,flat,4,9,2,47.1,-1,0,9487023.0,,,2,Толстопальцево,Родные кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301432811/,Москва,sale,flat,20,22,2,56.8,-1,0,34500000.0,Гагаринский, Вавилова,56,Академическая,
А101,developer,https://www.cian.ru/sale/flat/295212307/,Москва,sale,flat,9,22,2,47.3,-1,0,10563935.0,,,5.1,Улица Горчакова,Бунинские Кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300560474/,Москва,sale,flat,13,25,2,55.2,-1,0,19490000.0,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
А101,developer,https://www.cian.ru/sale/flat/273873884/,Москва,sale,flat,25,30,2,45.3,-1,0,13039690.0,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные Сады ЖК
Анна Федотова,realtor,https://www.cian.ru/sale/flat/298704523/,Москва,sale,flat,3,4,2,71.3,-1,0,26499000.0,Даниловский,1-я оч.,к11,Технопарк,
А101,developer,https://www.cian.ru/sale/flat/286729576/,Москва,sale,flat,13,17,2,41.1,-1,0,10309236.0,,,к3.4,Улица Горчакова,Бунинские Кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300222335/,Москва,sale,flat,12,23,2,67.0,-1,0,32000000.0,Люблино,Совхозная ,10Б,Люблино,L'Club
А101,developer,https://www.cian.ru/sale/flat/277903784/,Москва,sale,flat,9,16,2,38.9,-1,0,10089026.0,,,к1.3,Улица Горчакова,Бунинские Кварталы ЖК
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295462972/,Москва,sale,flat,15,21,2,56.6,-1,0,17950000.0,Чертаново Южное,Варшавское шоссе,160к3,Аннино,Аннинский
А101,developer,https://www.cian.ru/sale/flat/279343200/,Москва,sale,flat,17,19,2,59.0,-1,0,13470885.0,,,к2.3,Бунинская аллея,Бунинские Кварталы ЖК
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/298989856/,Москва,sale,flat,3,16,2,57.0,-1,0,17990000.0,,проспект Прокшинский,10,Прокшино,Прокшино
А101,developer,https://www.cian.ru/sale/flat/273389616/,Москва,sale,flat,16,18,2,37.1,-1,0,12703838.0,,,5.2.1,Прокшино,Прокшино ЖК
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301654748/,Москва,sale,flat,5,13,2,54.4,-1,0,90000000.0,Хамовники, Усачева,11Б,Спортивная,Садовые кварталы
А101,developer,https://www.cian.ru/sale/flat/296666524/,Москва,sale,flat,4,19,2,43.4,-1,0,9269329.0,,,,Бунинская аллея,Бунинские кварталы
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300139434/,Москва,sale,flat,9,13,2,80.1,-1,0,32000000.0,Лефортово,проезд Невельского,6к2,Авиамоторная,Символ
А101,developer,https://www.cian.ru/sale/flat/290891146/,Москва,sale,flat,8,12,2,58.5,-1,0,15842432.0,,,4.1,Коммунарка,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299938064/,Москва,sale,flat,14,14,2,55.6,-1,0,16700000.0,Кузьминки, Юных Ленинцев,57К1,Кузьминки,
А101,developer,https://www.cian.ru/sale/flat/296805397/,Москва,sale,flat,4,14,2,55.6,-1,0,14375166.0,,,6.1.1,Коммунарка,Дзен-кварталы ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301023398/,Москва,sale,flat,5,18,2,51.9,-1,0,16600000.0,, Лобановский Лес,13,Прокшино,Прокшино
А101,developer,https://www.cian.ru/sale/flat/291307122/,Москва,sale,flat,8,16,2,39.4,-1,0,11423708.0,,,,Прокшино,Прокшино ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301060519/,Москва,sale,flat,18,25,2,61.0,-1,0,23900000.0,Обручевский, Обручева,7,Новаторская,
А101,developer,https://www.cian.ru/sale/flat/298496030/,Москва,sale,flat,8,11,2,44.8,-1,0,11094056.0,,,,Коммунарка,Дзен-кварталы ЖК
ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/300968863/,Москва,sale,flat,4,10,2,71.2,-1,0,20500000.0,Выхино-Жулебино, Авиаконструктора Миля,15к1,Жулебино,
А101,developer,https://www.cian.ru/sale/flat/296804401/,Москва,sale,flat,5,11,2,45.7,-1,0,11033944.0,,,,Коммунарка,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300327979/,Москва,sale,flat,12,17,2,36.6,-1,0,12200000.0,, Лобановский Лес,13,Прокшино,Прокшино
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300019726/,Москва,sale,flat,11,13,2,80.0,-1,0,37500000.0,Преображенское,Краснобогатырская ,90С22,Преображенская площадь,Наследие
А101,developer,https://www.cian.ru/sale/flat/296666710/,Москва,sale,flat,3,19,2,53.2,-1,0,11104968.0,,,,Бунинская аллея,Бунинские кварталы
The Smitt,real_estate_agent,https://www.cian.ru/sale/flat/300769352/,Москва,sale,flat,1,9,2,45.8,-1,0,12500000.0,Теплый Стан,Профсоюзная ,152К4,Тёплый Стан,
А101,developer,https://www.cian.ru/sale/flat/292273086/,Москва,sale,flat,15,30,2,46.8,-1,0,12952298.0,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные Сады ЖК
Aptera estate,real_estate_agent,https://www.cian.ru/sale/flat/300270099/,Москва,sale,flat,1,9,2,60.0,-1,0,38000000.0,Хамовники,Малый Левшинский переулок,5,Парк Культуры,
А101,developer,https://www.cian.ru/sale/flat/279712275/,Москва,sale,flat,7,10,2,38.6,-1,0,10838526.0,,,1.4,Коммунарка,Дзен-кварталы ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298169258/,Москва,sale,flat,7,9,2,44.6,-1,0,12000000.0,Южное Бутово,Ливенская ,6,Улица Скобелевская,
А101,developer,https://www.cian.ru/sale/flat/296071252/,Москва,sale,flat,3,17,2,40.3,-1,0,9570162.0,,,7.1,Улица Горчакова,Бунинские Кварталы ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/301109863/,Москва,sale,flat,2,19,2,58.0,-1,0,18900000.0,Кунцево,Рублевское шоссе,81К2,Молодёжная,
А101,developer,https://www.cian.ru/sale/flat/292130822/,Москва,sale,flat,9,15,2,40.3,-1,0,9347303.0,,,,Коммунарка,Деснаречье ЖК
ВРЕМЯ РЕШЕНИЙ,real_estate_agent,https://www.cian.ru/sale/flat/297325651/,Москва,sale,flat,33,41,2,64.5,-1,0,25790000.0,Раменки, Василия Ланового,1к1,Аминьевская,Огни
А101,developer,https://www.cian.ru/sale/flat/276682217/,Москва,sale,flat,15,16,2,41.8,-1,0,14326219.0,,,к36.1.1,Бунинская аллея,Скандинавия ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301575022/,Москва,sale,flat,11,14,2,55.0,-1,0,13499000.0,, Летчика Грицевца,6,Пыхтино,Солнцево парк
А101,developer,https://www.cian.ru/sale/flat/278053874/,Москва,sale,flat,15,17,2,36.5,-1,0,11261052.0,,,,Бунинская аллея,Скандинавия
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/300346168/,Москва,sale,flat,12,25,2,80.0,-1,0,42900000.0,Раменки,Мичуринский проспект,26,Раменки,
А101,developer,https://www.cian.ru/sale/flat/300306317/,Москва,sale,flat,9,16,2,37.5,-1,0,10829017.0,,,,Улица Скобелевская,Скандинавия
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/299349779/,Москва,sale,flat,11,17,2,66.3,-1,0,29000000.0,Нагатино-Садовники,Нагатинская набережная,10к1,Коломенская,
А101,developer,https://www.cian.ru/sale/flat/288946150/,Москва,sale,flat,10,12,2,43.7,-1,0,13940969.0,,,37.1.1,Бунинская аллея,Скандинавия ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300484470/,Москва,sale,flat,4,11,2,79.0,-1,0,36500000.0,Преображенское,Краснобогатырская ,90С1,Преображенская площадь,Наследие
А101,developer,https://www.cian.ru/sale/flat/286729558/,Москва,sale,flat,12,17,2,58.9,-1,0,11769770.0,,,к3.4,Бунинская аллея,Бунинские Кварталы ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/301594906/,Москва,sale,flat,14,15,2,54.7,-1,0,15600000.0,, Потаповская Роща,20к2,Потапово,Белые ночи
Инград,developer,https://www.cian.ru/sale/flat/300339936/,Москва,sale,flat,11,19,2,85.32,-1,0,44302091.0,Даниловский,Г мкр,10,,Форивер ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299370205/,Москва,sale,flat,2,17,2,65.0,-1,0,25590000.0,Раменки,Мичуринский проспект,9К3,Раменки,
А101,developer,https://www.cian.ru/sale/flat/296666393/,Москва,sale,flat,13,19,2,47.1,-1,0,10381264.0,,,,Улица Горчакова,Бунинские кварталы
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/294511036/,Москва,sale,flat,4,23,2,90.6,-1,0,45000000.0,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк
А101,developer,https://www.cian.ru/sale/flat/300386279/,Москва,sale,flat,7,13,2,61.1,-1,0,15083428.0,,,25.4,Бунинская аллея,Скандинавия ЖК
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300059360/,Москва,sale,flat,4,7,2,62.1,-1,0,13000000.0,, Медовая Долина,4,Санино,Баркли Медовая долина
Инград,developer,https://www.cian.ru/sale/flat/300383759/,Москва,sale,flat,6,22,2,51.7,-1,0,14485839.0,,,к5,Саларьево,Филатов Луг ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297949772/,Москва,sale,flat,6,27,2,65.7,-1,0,26500000.0,Нагорный,Электролитный проезд,7,Нагорная,TopHills
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688520/,Москва,sale,flat,19,28,2,58.84,-1,0,18224581.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301051512/,Москва,sale,flat,17,24,2,58.2,-1,0,18500000.0,Очаково-Матвеевское, Малая Очаковская,6,Озёрная,Мичуринский парк
А101,developer,https://www.cian.ru/sale/flat/289129745/,Москва,sale,flat,10,15,2,49.4,-1,0,13729252.0,,,,Прокшино,Прокшино ЖК
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/301569594/,Москва,sale,flat,6,17,2,52.0,-1,0,23500000.0,Марфино,Ботаническая ,19к1,Телецентр,Марфино
А101,developer,https://www.cian.ru/sale/flat/291009807/,Москва,sale,flat,18,18,2,49.3,-1,0,14316142.0,,,37.2.1,Бунинская аллея,Скандинавия ЖК
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300705607/,Москва,sale,flat,6,12,2,81.9,-1,0,43900000.0,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
Концерн Русич,developer,https://www.cian.ru/sale/flat/296224213/,Москва,sale,flat,31,32,2,39.0,-1,0,14925251.0,Царицыно,Севанская ,62С2,Каширская,РУСИЧ-Кантемировский
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/300794127/,Москва,sale,flat,18,23,2,48.6,-1,0,19400000.0,Чертаново Южное,Варшавское шоссе,168,Лесопарковая,Лесопарковый
А101,developer,https://www.cian.ru/sale/flat/280245053/,Москва,sale,flat,13,18,2,49.5,-1,0,12769403.0,,,2.3,Коммунарка,Дзен-кварталы ЖК
Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/295336936/,Москва,sale,flat,6,13,2,48.4,-1,0,16000000.0,, Фитаревская,6,Коммунарка,Аквилон PARK
Инград,developer,https://www.cian.ru/sale/flat/300497264/,Москва,sale,flat,2,22,2,49.6,-1,0,10898679.0,,,к6,Саларьево,Филатов Луг ЖК
Landis,real_estate_agent,https://www.cian.ru/sale/flat/295765784/,Москва,sale,flat,8,28,2,42.0,-1,0,16500000.0,Головинский,Михалковская ,50,Коптево,UNO.Головинские пруды
А101,developer,https://www.cian.ru/sale/flat/292609375/,Москва,sale,flat,11,13,2,47.2,-1,0,11873741.0,,,,Прокшино,Прокшино ЖК
Место,real_estate_agent,https://www.cian.ru/sale/flat/298760229/,Москва,sale,flat,6,18,2,55.8,-1,0,12970000.0,Бирюлево Восточное,6-я Радиальная ,7/6к1,Царицыно,Царицыно-2
А101,developer,https://www.cian.ru/sale/flat/301603997/,Москва,sale,flat,8,15,2,36.8,-1,0,11861450.0,,,,Прокшино,Прокшино ЖК
Яна Калашникова,realtor,https://www.cian.ru/sale/flat/300511201/,Москва,sale,flat,2,12,2,57.0,-1,0,26550000.0,Кунцево,Бобруйская ,15/1,Молодёжная,
А101,developer,https://www.cian.ru/sale/flat/295067100/,Москва,sale,flat,6,9,2,38.5,-1,0,8104212.0,,,2,Толстопальцево,Родные кварталы ЖК
Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301316472/,Москва,sale,flat,5,17,2,64.5,-1,0,24990000.0,Нижегородский,Нижегородская ,86кА,Нижегородская,
А101,developer,https://www.cian.ru/sale/flat/292608756/,Москва,sale,flat,9,16,2,43.9,-1,0,12458333.0,,,,Филатов Луг,Прокшино ЖК
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/292772892/,Москва,sale,flat,18,22,2,73.2,-1,0,24600000.0,Покровское-Стрешнево,Волоколамское шоссе,71к8,Спартак,Город на Реке Тушино-2018
Донстрой,developer,https://www.cian.ru/sale/flat/300357893/,Москва,sale,flat,21,21,2,95.5,-1,0,67728600.0,Хорошево-Мневники,Жилой комплекс остров,4-й кв-л,Терехово ,Остров
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/301061132/,Москва,sale,flat,15,16,2,38.0,-1,0,12700000.0,, Потаповская Роща,20к2,Потапово,Белые ночи
А101,developer,https://www.cian.ru/sale/flat/301534306/,Москва,sale,flat,10,10,2,45.6,-1,0,9958760.0,,,,Толстопальцево,Родные кварталы
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301131642/,Москва,sale,flat,12,16,2,54.0,-1,0,16950000.0,Можайский,Можайское шоссе,33,Рабочий посёлок,
А101,developer,https://www.cian.ru/sale/flat/295067139/,Москва,sale,flat,3,9,2,56.3,-1,0,10145542.0,,,2,Толстопальцево,Родные кварталы ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/297948750/,Москва,sale,flat,8,25,2,62.0,-1,0,17500000.0,, Бианки,6к1,Рассказовка,Город-парк Первый Московский
А101,developer,https://www.cian.ru/sale/flat/293988045/,Москва,sale,flat,6,13,2,55.0,-1,0,13956099.0,,,25.4,Улица Скобелевская,Скандинавия ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298407613/,Москва,sale,flat,8,25,2,57.0,-1,0,23500000.0,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
А101,developer,https://www.cian.ru/sale/flat/296667269/,Москва,sale,flat,19,19,2,37.0,-1,0,9222694.0,,,,Бунинская аллея,Бунинские кварталы
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301130077/,Москва,sale,flat,17,17,2,60.0,-1,0,14300000.0,, Летчика Грицевца,12,Пыхтино,Солнцево парк
А101,developer,https://www.cian.ru/sale/flat/293988049/,Москва,sale,flat,7,13,2,50.1,-1,0,13361813.0,,,25.4,Улица Скобелевская,Скандинавия ЖК
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/290921258/,Москва,sale,flat,6,24,2,57.5,-1,0,16490000.0,Метрогородок,Тагильская ,4В,Бульвар Рокоссовского,Сиреневый парк
А101,developer,https://www.cian.ru/sale/flat/291010017/,Москва,sale,flat,18,18,2,51.0,-1,0,14073724.0,,,37.2.2,Улица Старокачаловская,Скандинавия ЖК
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/300156175/,Москва,sale,flat,8,16,2,65.8,-1,0,18900000.0,,бульвар Скандинавский,2к1,Коммунарка,Скандинавия
А101,developer,https://www.cian.ru/sale/flat/292609145/,Москва,sale,flat,15,17,2,52.7,-1,0,13967984.0,,проспект Прокшинский,,Прокшино,Прокшино
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301251964/,Москва,sale,flat,16,17,2,60.7,-1,0,13150000.0,, Александры Монаховой,23,Коммунарка,Коммунарка
А101,developer,https://www.cian.ru/sale/flat/277902743/,Москва,sale,flat,18,19,2,58.9,-1,0,14967079.0,,,к1.3,Улица Горчакова,Бунинские Кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296103876/,Москва,sale,flat,10,14,2,55.6,-1,0,14700000.0,,бульвар Скандинавский,23к2,Потапово,Скандинавия
Инград,developer,https://www.cian.ru/sale/flat/301100291/,Москва,sale,flat,11,22,2,59.6,-1,0,13050951.0,,,к6,Саларьево,Филатов Луг ЖК
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/300561404/,Москва,sale,flat,8,20,2,75.5,-1,0,38500000.0,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан
А101,developer,https://www.cian.ru/sale/flat/279712537/,Москва,sale,flat,12,18,2,53.6,-1,0,13207352.0,,,1.3,Коммунарка,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300752408/,Москва,sale,flat,5,20,2,73.0,-1,0,17800000.0,, Летчика Ульянина,7,Пыхтино,Солнцево парк
А101,developer,https://www.cian.ru/sale/flat/274078752/,Москва,sale,flat,29,30,2,45.4,-1,0,13450598.0,Южное Бутово,к2.4,к2.4,Улица Горчакова,Южные Сады ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/301593989/,Москва,sale,flat,21,29,2,70.4,-1,0,35000000.0,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
А101,developer,https://www.cian.ru/sale/flat/290891341/,Москва,sale,flat,10,12,2,44.8,-1,0,11568555.0,,,4.3,Коммунарка,Дзен-кварталы ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/299969458/,Москва,sale,flat,9,12,2,59.6,-1,0,14800000.0,Молжаниновский,Ленинградское шоссе,228к7,Молжаниново,1-й Ленинградский
Донстрой,developer,https://www.cian.ru/sale/flat/300208195/,Москва,sale,flat,21,22,2,61.9,-1,0,35697730.0,Хорошево-Мневники,Жилой комплекс остров,3,Мнёвники,Остров
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301809453/,Москва,sale,flat,2,20,2,43.09,-1,0,20440000.0,Даниловский,Автозаводская ,26,Тульская,FORST
А101,developer,https://www.cian.ru/sale/flat/296804615/,Москва,sale,flat,4,11,2,51.2,-1,0,11839567.0,,,,Коммунарка,Дзен-кварталы ЖК
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/291280710/,Москва,sale,flat,15,32,2,54.3,-1,0,17800000.0,Нижегородский,Газгольдерная ,8,Нижегородская,Profit
А101,developer,https://www.cian.ru/sale/flat/292609068/,Москва,sale,flat,7,17,2,48.0,-1,0,12244234.0,,проспект Прокшинский,,Прокшино,Прокшино
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/301836500/,Москва,sale,flat,15,26,2,52.3,-1,0,23500000.0,Лефортово,Юго-Восточный ао,2,Лефортово,Красноказарменная 15 ЖК
А101,developer,https://www.cian.ru/sale/flat/288822048/,Москва,sale,flat,9,16,2,47.7,-1,0,25109379.0,Сокол, Зорге,25С2,Зорге,Дом на Зорге
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/299944236/,Москва,sale,flat,4,19,2,45.15,-1,0,22500000.0,Алексеевский,Новоалексеевская ,16к2,Алексеевская,Серебряный фонтан
А101,developer,https://www.cian.ru/sale/flat/292133131/,Москва,sale,flat,11,16,2,39.1,-1,0,10829782.0,,,,Ольховая,Деснаречье ЖК
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300825601/,Москва,sale,flat,2,13,2,72.9,-1,0,17200000.0,, Липовый Парк,8к2,Коммунарка,Москва А101
А101,developer,https://www.cian.ru/sale/flat/292132766/,Москва,sale,flat,10,15,2,38.1,-1,0,10630238.0,,,,Коммунарка,Деснаречье ЖК
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/299851880/,Москва,sale,flat,10,19,2,77.3,-1,0,37000000.0,Покровское-Стрешнево,Северо-Западный ао,,Спартак,Клубный Город на Реке Примавера ЖК
А101,developer,https://www.cian.ru/sale/flat/293987223/,Москва,sale,flat,7,14,2,42.5,-1,0,13735986.0,,,25.1,Улица Скобелевская,Скандинавия ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/295413738/,Москва,sale,flat,8,12,2,198.8,-1,0,145000000.0,Раменки,Кинематографический кв-л,,Мичуринский проспект,Река-2 ЖК
А101,developer,https://www.cian.ru/sale/flat/298499112/,Москва,sale,flat,2,17,2,55.5,-1,0,13751543.0,,,,Улица Скобелевская,Скандинавия
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/292765252/,Москва,sale,flat,17,22,2,73.2,-1,0,24600000.0,Покровское-Стрешнево,Волоколамское шоссе,71к8,Спартак,Город на Реке Тушино-2018
Группа Аквилон,developer,https://www.cian.ru/sale/flat/299730531/,Москва,sale,flat,4,28,2,60.31,-1,0,17110791.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/295131129/,Москва,sale,flat,5,18,2,52.3,-1,0,11700000.0,Останкинский,Березовая аллея,19к3,Ботанический сад,Апарт-комплекс Легендарный квартал
А101,developer,https://www.cian.ru/sale/flat/289991366/,Москва,sale,flat,7,24,2,48.7,-1,0,11370040.0,,,3.1,Коммунарка,Дзен-кварталы ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/281024699/,Москва,sale,flat,4,45,2,46.7,-1,0,21900000.0,Хорошево-Мневники, Шеногина,,Народное Ополчение,Sydney City
Донстрой,developer,https://www.cian.ru/sale/flat/300357366/,Москва,sale,flat,12,22,2,59.4,-1,0,31814640.0,Хорошево-Мневники,Жилой комплекс остров,2-й кв-л,Мнёвники,Остров
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/297754687/,Москва,sale,flat,5,15,2,69.8,-1,0,47500000.0,Раменки,Винницкая ,8к4,Раменки,Настоящее
Донстрой,developer,https://www.cian.ru/sale/flat/300357881/,Москва,sale,flat,19,21,2,82.9,-1,0,46805340.0,Хорошево-Мневники,Жилой комплекс остров,4-й кв-л,Терехово ,Остров
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298978845/,Москва,sale,flat,16,18,2,123.3,-1,0,77112000.0,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
Инград,developer,https://www.cian.ru/sale/flat/300456315/,Москва,sale,flat,12,19,2,57.51,-1,0,30825193.0,Даниловский,Г мкр,11,,Форивер ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/299330698/,Москва,sale,flat,20,28,2,60.0,-1,0,29000000.0,Нагатино-Садовники,Варшавское шоссе,37АК1,Нагатинская,Rotterdam
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688409/,Москва,sale,flat,7,28,2,68.05,-1,0,19379595.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
ID 66980805,unknown,https://www.cian.ru/sale/flat/300077283/,Москва,sale,flat,10,16,2,40.9,-1,0,13750000.0,Даниловский,Автозаводская ,23С120,ЗИЛ,Парк Легенд
А101,developer,https://www.cian.ru/sale/flat/277903356/,Москва,sale,flat,15,17,2,39.6,-1,0,11683465.0,,,к1.3,Улица Горчакова,Бунинские Кварталы ЖК
На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/sale/flat/299464659/,Москва,sale,flat,21,25,2,55.5,-1,0,16000000.0,Выхино-Жулебино,Рязанский проспект,97к2,Выхино,
А101,developer,https://www.cian.ru/sale/flat/300306303/,Москва,sale,flat,2,18,2,53.9,-1,0,13343509.0,,,37.2.1,Улица Скобелевская,Скандинавия ЖК
АЛинвест,real_estate_agent,https://www.cian.ru/sale/flat/296923306/,Москва,sale,flat,17,22,2,61.0,-1,0,19300000.0,Бескудниковский,Бескудниковский бульвар,52к1,Яхромская,
Донстрой,developer,https://www.cian.ru/sale/flat/300357486/,Москва,sale,flat,17,19,2,71.6,-1,0,35706920.0,Хорошево-Мневники,Жилой комплекс остров,4,Мнёвники,Остров
ID 13115976,homeowner,https://www.cian.ru/sale/flat/301461492/,Москва,sale,flat,1,17,2,81.0,-1,0,13990000.0,,,19,Рассказовка,
